14_LAT,14_AMP,14_LAR,14_AAMP,14_ALAR,14_PAR,14_NAR,14_TAR,14_ATAR,14_TAAR,14_AASS,14_PP,14_PPT,14_PPS,14_ZC,14_ZCD,21_LAT,21_AMP,21_LAR,21_AAMP,21_ALAR,21_PAR,21_NAR,21_TAR,21_ATAR,21_TAAR,21_AASS,21_PP,21_PPT,21_PPS,21_ZC,21_ZCD,22_LAT,22_AMP,22_LAR,22_AAMP,22_ALAR,22_PAR,22_NAR,22_TAR,22_ATAR,22_TAAR,22_AASS,22_PP,22_PPT,22_PPS,22_ZC,22_ZCD,27_LAT,27_AMP,27_LAR,27_AAMP,27_ALAR,27_PAR,27_NAR,27_TAR,27_ATAR,27_TAAR,27_AASS,27_PP,27_PPT,27_PPS,27_ZC,27_ZCD,target
255,7,0.03061126138716534,16.793310372305275,0.03061126138716534,433.4837568039629,-608.4353706004047,-174.95161379644128,174.95161379644128,1041.9191274043678,0.730471566949194,24.599182026032437,70,0.35141688608617766,23,0.32857142857142857,255,8,0.03393068999155071,18.74468220174671,0.03393068999155071,497.9062789007274,-668.0459153254889,-170.13963642476187,170.13963642476187,1165.9521942262159,0.76519568108746,27.39700814959214,70,0.3913858307084591,21,0.3,255,9,0.035601504853886884,19.988915207676627,0.035601504853886884,512.2714830913993,-713.2721149315574,-201.00063184015784,201.00063184015784,1225.5435980229572,0.795354214222107,29.067298945417782,70,0.4152471277916826,16,0.22857142857142856,256,7,0.028768541539313863,15.977326582644038,0.028768541539313863,416.0784594225239,-575.7011258752148,-159.62266645269085,159.62266645269085,991.7795852977389,0.7401866630747387,23.342073216708386,71,0.32876159460152654,13,0.18309859154929578,14
153,2,0.016028043750446246,2.9642319999515574,0.016028043750446246,99.50322775048092,-124.1975428563308,-24.694315105849896,24.694315105849896,223.70077060681174,0.38022996496954686,5.416522693769833,127,0.04264978499031365,88,0.6929133858267716,53,2,0.041036215632185555,2.1749194285058344,0.041036215632185555,72.99002881085819,-81.9787193541875,-8.988690543329373,8.988690543329373,154.9687481650456,0.32209674125573906,4.273627008012838,-52,-0.08218513476947766,104,-2.0,153,2,0.01326655860729818,2.2219178167784355,0.01326655860729818,75.19476719157328,-90.98200240118226,-15.787235209608918,15.787235209608918,166.17676959275548,0.2900303081746152,4.251701283695057,84,0.050615491472560205,100,1.1904761904761905,152,4,0.026613743609154184,5.036204738283524,0.026613743609154184,133.37862349763185,-181.53539478521205,-48.15677128758008,48.15677128758008,314.9140182828441,0.5628136681205013,9.08149376687496,-45,-0.20181097259722133,56,-1.2444444444444445,14
252,30,0.1207033186167684,56.86222270626484,0.1207033186167684,1293.5406326118753,-1673.660352294029,-380.11971968215374,380.11971968215374,2967.2009849059036,4.610521954998769,87.27945899769048,232,0.3762045646452176,7,0.03017241379310345,252,25,0.09956752012101465,53.629520439146205,0.09956752012101465,1129.0472525751306,-1576.441226543699,-447.39397396856737,447.39397396856737,2705.488479118829,4.174929053953742,78.7205355096419,232,0.3393126530588013,8,0.034482758620689655,252,26,0.10559782945289194,54.52516083891053,0.10559782945289194,1209.7716784515774,-1630.55446939107,-420.78279093949243,420.78279093949243,2840.3261478426484,4.347690039293215,81.1358138610393,232,0.349723335607928,8,0.034482758620689655,252,25,0.10064932997719914,52.35290353671807,0.10064932997719914,1200.7434962629277,-1644.3134633720888,-443.56996710916076,443.56996710916076,2845.0569596350174,4.134111954613739,77.71653469097225,232,0.33498506332315625,5,0.021551724137931036,14
234,12,0.05448444274291163,16.202265815355048,0.05448444274291163,684.8261765348709,-630.9224807517788,53.90369578309202,53.90369578309202,1315.7486572866494,1.689050201343533,28.951625417196368,195,0.14846987393434036,12,0.06153846153846154,170,2,0.015410280621589714,3.3646021936209825,0.015410280621589714,134.52281511631196,-147.3624992151834,-12.839684098871352,12.839684098871352,281.88531433149524,0.466990019733715,5.984349899291233,152,0.03937072302165285,80,0.5263157894736842,183,3,0.017612084235243897,4.0674799754480855,0.017612084235243897,142.30738983389324,-168.76465276382444,-26.457262929931087,26.457262929931087,311.07204259771765,0.44086653141493265,7.290491390497719,166,0.04391862283432361,76,0.4578313253012048,181,8,0.04644847675571573,8.407174292784546,0.04644847675571573,295.4681885225475,-353.2599201697571,-57.79173164720963,57.79173164720963,648.7281086923048,0.8159079760343642,15.239502216797998,-54,-0.2822130040147777,39,-0.7222222222222222,14
3,9,3.1910359282351024,10.420097024009147,3.1910359282351024,319.7045788779905,-329.9217048695619,-10.217125991571319,10.217125991571319,649.6262837475523,0.7717703485129359,19.993204808714452,-25,-0.7997281923485781,42,-1.68,3,9,3.0986338917316902,10.303427004422055,3.0986338917316902,333.5296423861911,-332.92659462492145,0.6030477612695,0.6030477612695,666.4562370111124,0.7521141081253063,19.599328679617123,-176,-0.11135982204327911,48,-0.2727272727272727,3,10,3.5528519797807463,10.663593246303211,3.5528519797807463,339.39862167241836,-339.0795014143981,0.31912025802024413,0.31912025802024413,678.4781230868161,0.8368530184318204,21.32214918564545,-176,-0.12114857491844006,40,-0.22727272727272727,85,7,0.08554410935469624,9.176561086461916,0.08554410935469624,314.7311998218604,-317.84967702081144,-3.1184771989510027,3.1184771989510027,632.5808768426724,0.7105595586127919,16.447810381611095,-94,-0.1749767061873521,30,-0.3191489361702128,14
98,3,0.0333631448986575,4.3114442861166165,0.0333631448986575,135.16932049518712,-153.20291111950553,-18.03359062431823,18.03359062431823,288.3722316146926,0.412836854957948,7.581032486185052,72,0.10529211786368127,62,0.8611111111111112,97,1,0.01968523662403276,3.2365779738636538,0.01968523662403276,89.17071306640075,-111.66295508635285,-22.49224201995207,22.49224201995207,200.8336681527536,0.24852165217028996,5.146045926394832,70,0.07351494180564046,80,1.1428571428571428,101,2,0.022323477670299956,3.209378096336246,0.022323477670299956,100.36906003821008,-127.38605618252524,-27.01699614431518,27.01699614431518,227.75511622073532,0.28903996098278234,5.464049341036542,75,0.07285399121382057,86,1.1466666666666667,97,5,0.051594747665184904,9.898941124038396,0.051594747665184904,216.89613165194896,-273.630052969704,-56.73392131775498,56.73392131775498,490.5261846216533,0.5428855022341239,14.903631647561332,71,0.20991030489523002,42,0.5915492957746479,14
213,46,0.21680817711505646,54.73722164899342,0.21680817711505646,2329.0438101361124,-1836.0865312635174,492.95727887259716,492.95727887259716,4165.1303413996275,5.032560785751833,100.91736337450044,139,0.7260241969388521,3,0.02158273381294964,213,45,0.2139601138776158,52.51334067219457,0.2139601138776158,2307.089247409008,-1823.1485944726346,483.94065293637374,483.94065293637374,4130.23784188164,5.069735077039634,98.08684492812674,139,0.7056607548786096,3,0.02158273381294964,214,42,0.20007260592450068,53.53119428806862,0.20007260592450068,2329.063959606722,-1856.8991910814902,472.16476852523357,472.16476852523357,4185.9631506882115,4.995417134854483,96.34673195591176,140,0.6881909425422269,2,0.014285714285714285,213,46,0.21632769689215003,51.555245657747264,0.21632769689215003,2268.4490380844113,-1834.302792416421,434.1462456679888,434.1462456679888,4102.7518305008325,4.964046561360425,97.63304509577523,139,0.702396007883275,3,0.02158273381294964,14
81,52,0.6462720802910009,52.348038503571075,0.6462720802910009,1564.5147744248852,-1910.5470494798215,-346.03227505493794,346.03227505493794,3475.061823904703,4.23693128035232,94.96998632441623,5,18.993997264883244,4,0.8,194,9,0.047181835647295375,9.153276115575302,0.047181835647295375,270.858178147472,-256.10890412829076,14.749274019181252,14.749274019181252,526.9670822757627,0.5458271696856789,15.40070853297781,63,0.24445569099964776,43,0.6825396825396826,194,9,0.050131346602111604,9.725481240809652,0.050131346602111604,282.00566056990107,-265.7238284448123,16.281832125088663,16.281832125088663,547.7294890147141,0.5609414402852195,15.91742738711126,59,0.26978690486629253,36,0.6101694915254238,194,15,0.07770580671509134,15.07492650272772,0.07770580671509134,724.3179145916881,-611.8838888073749,112.43402578431308,112.43402578431308,1336.2018033990616,1.6065735067638538,28.296836335916968,143,0.19787997437704175,14,0.0979020979020979,14
67,11,0.16507373779019366,11.059940431942975,0.16507373779019366,437.6637701596338,-409.18959701482686,28.47417314480673,28.47417314480673,846.8533671744614,0.7729550563904006,21.47580378311027,41,0.5238000922709821,26,0.6341463414634146,67,10,0.1591849460092928,10.78946121816743,0.1591849460092928,451.763978172804,-414.8968239127798,36.8671542600243,36.8671542600243,866.6608020855839,0.8374923250174968,21.454852600790048,40,0.5363713150197512,27,0.675,67,10,0.15947149468856936,10.723249690883348,0.15947149468856936,463.85238629415613,-417.91692452304426,45.93546177111183,45.93546177111183,881.7693108172,0.8238691420043293,21.407839835017494,41,0.5221424350004267,22,0.5365853658536586,9,8,0.9601933001890894,9.428229822370762,0.9601933001890894,410.2662585078597,-398.48285556462093,11.783402943238803,11.783402943238803,808.7491140724807,0.7704930270504531,18.06996952407257,-19,-0.9510510275827668,32,-1.6842105263157894,14
106,2,0.025357183495433,2.8757936628491074,0.025357183495433,89.90769244821605,-138.55983645802218,-48.65214400980601,48.65214400980601,228.46752890623821,0.3825017980399083,5.563655113365005,87,0.0639500587743104,90,1.0344827586206897,105,2,0.0197996791350358,2.598236862294628,0.0197996791350358,84.69739078030364,-114.26577548026857,-29.568384699965033,29.568384699965033,198.96316626057228,0.3148367687759065,4.677203171473387,92,0.05083916490731943,97,1.0543478260869565,39,2,0.057948459779337415,3.1192029841256472,0.057948459779337415,88.5478845733187,-119.03305476629953,-30.485170192980842,30.485170192980842,207.58093933961814,0.28711373440909105,5.379192915519806,26,0.20689203521230023,87,3.3461538461538463,106,5,0.04739150637757217,6.006917788037191,0.04739150637757217,165.66059062192997,-236.87954070504892,-71.21895008311915,71.21895008311915,402.5401313269794,0.48500636242332706,11.030417464059841,88,0.12534565300068,54,0.6136363636363636,14
32,29,0.9209198347620785,34.2231156330718,0.9209198347620785,1222.8132257589716,-1342.778775162849,-119.96554940387745,119.96554940387745,2565.592000921821,4.615649604943674,63.692550345458315,13,4.89942694965064,10,0.7692307692307693,136,30,0.22599728736202596,37.03294328599236,0.22599728736202596,1220.728243710694,-1329.9644979242585,-109.23625421356441,109.23625421356441,2550.6927416349517,4.494337259534951,67.76857436722788,117,0.5792185843352811,9,0.07692307692307693,32,30,0.9386339951435305,35.95124830370856,0.9386339951435305,1373.856686296868,-1354.0484889882362,19.808197308632113,19.808197308632113,2727.905175285104,4.65679472709048,65.98753614830153,13,5.075964319100118,5,0.38461538461538464,136,32,0.2387174245535812,36.18343288122504,0.2387174245535812,1262.6948949830014,-1353.4419174553475,-90.74702247234481,90.74702247234481,2616.136812438348,4.514004093797402,68.64900262051208,117,0.5867436121411289,6,0.05128205128205128,14
106,26,0.2545931208247371,29.220544121277708,0.2545931208247371,1200.036428157981,-1583.0829449748244,-383.0465168168434,383.0465168168434,2783.1193731328085,1.5885526101618221,56.20741492869985,-48,-1.1709878110145802,9,-0.1875,89,6,0.06827453210778378,6.076433357592756,0.06827453210778378,201.26700179026136,-162.70923572289206,38.55776606736913,38.55776606736913,363.9762375131537,0.5079796515205838,10.11807658839656,-69,-0.14663879113618203,45,-0.6521739130434783,89,6,0.0739072456628631,6.577744863994815,0.0739072456628631,215.16166155049538,-178.08690774070618,37.07475380978931,37.07475380978931,393.2485692912015,0.5053230605182805,10.892587941161096,-70,-0.15560839915944424,49,-0.7,14,9,0.6942226038117577,9.719116453364608,0.6942226038117577,527.6993773947192,-370.2626450823629,157.43673231235658,157.43673231235658,897.9620224770821,0.8602905068961744,19.236150236355076,-111,-0.17329865077797366,18,-0.16216216216216217,14
9,8,0.929390935488748,11.733381008611794,0.929390935488748,315.422927120565,-295.7757692849569,19.64715783560795,19.64715783560795,611.1986964055219,0.7150095503471359,20.097899428010525,-19,-1.0577841804216066,39,-2.0526315789473686,9,8,0.9540875816573203,11.266967431751322,0.9540875816573203,341.2719842641739,-329.26061453755426,12.011369726619671,12.011369726619671,670.5325988017283,0.7075343488325689,19.853755666667205,-20,-0.9926877833333603,42,-2.1,9,8,0.9388338318546593,11.704592955628796,0.9388338318546593,342.3605801938046,-341.51469762643666,0.8458825673677328,0.8458825673677328,683.8752778202414,0.7561639113519064,20.15409744232073,-20,-1.0077048721160364,39,-1.95,9,7,0.8076063734681094,9.190587397321679,0.8076063734681094,337.2505058379143,-315.9403538377442,21.310152000170106,21.310152000170106,653.1908596756584,0.6705305374300606,16.459044758534663,-22,-0.748138398115212,31,-1.4090909090909092,14
140,3,0.02235091785891459,4.747675389302879,0.02235091785891459,126.55234493609322,-175.4708920214442,-48.91854708535098,48.91854708535098,302.02323695753773,0.48323019662782757,7.876803889550922,99,0.07956367565202951,70,0.7070707070707071,137,2,0.014752005535194254,2.7536055077972903,0.014752005535194254,78.19510829248242,-103.85901185692899,-25.663903564446542,25.663903564446542,182.0541201494113,0.31493790962687107,4.774630266118903,126,0.037893891000943675,91,0.7222222222222222,61,2,0.035429917843627805,3.15857655365751,0.035429917843627805,92.85905841852309,-122.2030499312209,-29.343991512697833,29.343991512697833,215.06210834974374,0.3383231765509164,5.319801542118807,50,0.10639603084237613,77,1.54,149,4,0.0284212364940407,6.226429914728237,0.0284212364940407,196.48913312042023,-230.41444764819602,-33.92531452777569,33.92531452777569,426.903580768616,0.6118950318976728,10.461194152340301,143,0.07315520386251959,53,0.3706293706293706,14
30,32,1.083142214391636,32.49426643174908,1.083142214391636,1124.368817011843,-1062.66172897694,61.70708803490288,61.70708803490288,2187.0305459887823,4.208151811041924,62.535460036182954,-86,-0.727156512048639,12,-0.13953488372093023,30,28,0.9636668722270475,29.178222580285542,0.9636668722270475,1131.6520189229648,-966.9622317202525,164.68978720271238,164.68978720271238,2098.614250643218,4.167205702439673,58.08822874709696,-86,-0.675444520315081,6,-0.06976744186046512,30,27,0.932550250214226,27.97650750642678,0.932550250214226,1113.316411569847,-1144.7664554296562,-31.450043859808197,31.450043859808197,2258.082866999505,4.33606622436814,55.25254831472491,-86,-0.6424714920316851,3,-0.03488372093023256,187,25,0.13722361122627724,31.019566723210353,0.13722361122627724,1159.6329206215178,-1008.5279949933976,151.1049256281206,151.1049256281206,2168.1609156149143,4.2902565102799155,56.6803820225242,71,0.798315239753862,9,0.1267605633802817,14
110,27,0.2506090938198158,34.948951465980684,0.2506090938198158,1088.7958618398866,-1169.8811100692365,-81.08524822934952,81.08524822934952,2258.6769719091217,2.3576337504887124,62.51595178616042,4,15.628987946540105,7,1.75,23,5,0.25318325055334717,6.855212196200824,0.25318325055334717,248.6428085332592,-243.86240332854013,4.7804052047191075,4.7804052047191075,492.5052118617999,0.5111342627496316,12.678426958927808,-87,-0.14572904550491733,45,-0.5172413793103449,23,6,0.26953465975016166,7.5595486800266505,0.26953465975016166,253.70121999961765,-250.719634756164,2.981585243453612,2.981585243453612,504.42085475578165,0.5427509538766342,13.75884585428037,-89,-0.15459377364359966,39,-0.43820224719101125,22,12,0.5736720597994979,20.774548204851477,0.5736720597994979,478.9330475505447,-454.28955666019357,24.643490890350932,24.643490890350932,933.2226042107386,1.0327631519024236,33.39533352044043,-88,-0.3794924263686413,23,-0.26136363636363635,14
14,10,0.7803034867280648,10.924248814192907,0.7803034867280648,343.3026785324401,-283.97106752446143,59.33161100797881,59.33161100797881,627.2737460569015,0.7466151630200444,17.386549515057837,-54,-0.32197313916773773,46,-0.8518518518518519,14,11,0.8096708479144806,11.335391870802729,0.8096708479144806,361.20864386377053,-307.3273352181848,53.88130864558548,53.88130864558548,668.5359790819557,0.7751857717468675,18.474371349647548,-55,-0.3358976609026827,37,-0.6727272727272727,13,11,0.8742759325323634,11.365587122920724,0.8742759325323634,378.48100024875714,-335.5217132035742,42.95928704518283,42.95928704518283,714.0027134523309,0.8133885126519678,19.845432282457843,-56,-0.35438271932960436,31,-0.5535714285714286,14,9,0.7090576293462726,9.926806810847816,0.7090576293462726,349.07919152161975,-310.9558898950538,38.12330162656572,38.12330162656572,660.0350814166734,0.7605603538115038,18.078001224868565,-55,-0.32869093136124666,35,-0.6363636363636364,28
144,4,0.031125840464890666,4.482121026944256,0.031125840464890666,121.14263889728149,-160.45229995582952,-39.30966105854797,39.30966105854797,281.59493885311105,0.6079192073637039,8.228717254636642,107,0.07690389957604338,79,0.7383177570093458,125,2,0.02147944503297337,2.6849306291216712,0.02147944503297337,93.67097001249873,-108.05685741150003,-14.385887399001287,14.385887399001287,201.72782742399878,0.35764787917398094,4.882555562213851,49,0.09964399106558879,93,1.8979591836734695,147,2,0.018500636259774068,2.719593530186788,0.018500636259774068,94.0845195584531,-104.75954355600003,-10.675023997546926,10.675023997546926,198.84406311445304,0.3309841741535812,5.166084342405563,74,0.06981195057304815,98,1.3243243243243243,133,4,0.03730866443732157,7.176680356638426,0.03730866443732157,205.03621553539995,-284.0779358708207,-79.04172033542068,79.04172033542068,489.11415140622074,0.5057395989971093,12.138732726802195,96,0.12644513257085618,44,0.4583333333333333,28
213,33,0.1578027027848769,41.939007908548035,0.1578027027848769,1305.0906162374931,-1044.5785838492393,260.512032388254,260.512032388254,2349.669200086733,3.897811388664942,75.55098360172681,76,0.9940918894964055,9,0.11842105263157894,213,32,0.15088541217379356,42.00948341163779,0.15088541217379356,1236.3093238956033,-959.0983800190678,277.2109438765353,277.2109438765353,2195.407703914671,3.7822370279073976,74.14807620465581,76,0.975632581640208,11,0.14473684210526316,214,33,0.15860261731781744,46.18732548309592,0.15860261731781744,1208.9397161969782,-1012.2692643893727,196.67045180760522,196.67045180760522,2221.208980586353,3.853135403352836,80.12828558910886,77,1.0406270855728423,13,0.16883116883116883,213,32,0.15283263902966204,42.461820393858375,0.15283263902966204,1216.10049484099,-955.3135314287476,260.7869634122418,260.7869634122418,2171.4140262697383,3.800620653449771,75.01517250717639,77,0.9742230195737194,8,0.1038961038961039,28
10,95,9.535450965813457,95.35450965813456,9.535450965813457,2872.3699146477065,-2048.8400406998685,823.529873947837,823.529873947837,4921.209955347574,7.160438355050328,127.62341153161942,-42,-3.038652655514748,6,-0.14285714285714285,131,3,0.03000757040856496,4.19660512548696,0.03000757040856496,200.180565375932,-213.79621897387793,-13.615653597946034,13.615653597946034,413.9767843498102,0.5264599158442382,8.12759684900897,121,0.06717022189263612,39,0.32231404958677684,132,4,0.030458676986952208,4.89966237045629,0.030458676986952208,192.22975665201946,-214.07551927085902,-21.84576261883943,21.84576261883943,406.30527592287865,0.5023566321889564,8.920207732733981,122,0.07311645682568838,40,0.32786885245901637,109,13,0.1241511261486705,38.088309091613475,0.1241511261486705,822.5320929187735,-1119.1008402685375,-296.5687473497638,296.5687473497638,1941.6329331873103,2.622683809244917,51.620781841818555,99,0.521422038806248,9,0.09090909090909091,28
15,10,0.7188212848223343,12.474378391565407,0.7188212848223343,361.13625877351734,-418.7993020340601,-57.6630432605427,57.6630432605427,779.9355608075772,0.781535866555758,23.25669766390042,-19,-1.2240367191526538,25,-1.3157894736842106,15,11,0.7691937137369055,12.002431675265568,0.7691937137369055,399.2735336090803,-459.85451412643556,-60.58098051735519,60.58098051735519,859.1280477355162,0.8532908179576846,23.540337381319148,-22,-1.0700153355145068,30,-1.3636363636363635,15,12,0.8248312199200688,12.372468298801031,0.8248312199200688,411.557572830048,-474.46950397710697,-62.9119311470596,62.9119311470596,886.0270768071539,0.8781865915966733,24.07989835934218,-21,-1.1466618266353419,26,-1.2380952380952381,15,11,0.764815429859858,11.472231447897869,0.764815429859858,373.9104791046318,-406.4361630639031,-32.525683959271255,32.525683959271255,780.3466421685348,0.7903745105138077,21.17794996849617,-17,-1.2457617628527158,27,-1.588235294117647,28
6,3,0.6545806336947173,3.927483802168304,0.6545806336947173,144.43909082036507,-123.31212304480157,21.126967775563447,21.126967775563447,267.7512138651664,0.5551610756063349,7.625899443366445,-118,-0.06462626646920716,67,-0.5677966101694916,6,2,0.4492460535007507,2.695476321004504,0.4492460535007507,77.85861023441153,-88.86348845006769,-11.004878215656152,11.004878215656152,166.7220986844792,0.30814619547950883,4.598658196526997,-64,-0.07185403432073433,127,-1.984375,6,3,0.5326050386324714,3.1956302317948286,0.5326050386324714,97.17136371295142,-93.06240805582533,4.10895565712619,4.10895565712619,190.23377176877676,0.3542770231393019,5.681965316462826,-118,-0.04815224844460022,96,-0.8135593220338984,14,7,0.5106402167529043,7.148963034540659,0.5106402167529043,215.15547523407696,-193.6809785480948,21.47449668598213,21.47449668598213,408.83645378217165,0.5305963487589472,10.694095859173643,-195,-0.0548415172265315,50,-0.2564102564102564,28
34,28,0.8380421509564697,29.40654792922573,0.8380421509564697,1484.8854720516135,-979.8212570055825,505.06421504603117,505.06421504603117,2464.7067290571945,3.0386219074836,57.899981061745706,-46,-1.2586952404727327,5,-0.10869565217391304,34,22,0.667078492179593,25.449899721500035,0.667078492179593,1307.6699476644615,-867.9906282149012,439.67931944956155,439.67931944956155,2175.6605758793635,3.0168265658623987,48.130568455606195,-46,-1.0463167055566565,9,-0.1956521739130435,33,24,0.7562034795374212,24.9547148247349,0.7562034795374212,1519.088691809556,-956.9326457337894,562.1560460757664,562.1560460757664,2476.021337543345,2.9797620494841253,47.47941964472624,-47,-1.0102004179728987,4,-0.0851063829787234,34,24,0.721789164331964,25.47279015669149,0.721789164331964,1456.4356766045867,-967.8062491203357,488.62942748425075,488.62942748425075,2424.2419257249235,3.0724524531721227,50.01362174397827,-46,-1.0872526466082233,5,-0.10869565217391304,28
